route_id,service_id,trip_id,direction_id,shape_id,trip_headsign,block_id
3_177,3_131232,3_244568_5_1,1,3_177_1,,
3_177,3_131232,3_244568_7_1,1,3_177_1,,
3_177,3_131232,3_244568_9_1,1,3_177_1,,
3_177,3_133389,3_248603_10_0,0,3_177_0,,
3_177,3_133389,3_248603_12_0,0,3_177_0,,
3_177,3_133389,3_248603_14_0,0,3_177_0,,
3_177,3_133389,3_248603_2_0,0,3_177_0,,
3_177,3_133389,3_248603_4_0,0,3_177_0,,
3_177,3_133389,3_248603_6_0,0,3_177_0,,
3_177,3_133389,3_248603_8_0,0,3_177_0,,
3_177,3_133389,3_248604_10_0,0,3_177_0,,
3_177,3_133389,3_248604_12_0,0,3_177_0,,
3_177,3_133389,3_248604_14_0,0,3_177_0,,
3_177,3_133389,3_248604_2_0,0,3_177_0,,
3_177,3_133389,3_248604_4_0,0,3_177_0,,
3_177,3_133389,3_248604_6_0,0,3_177_0,,
3_177,3_133389,3_248604_8_0,0,3_177_0,,
3_177,3_133389,3_248603_11_1,1,3_177_1,,
3_177,3_133389,3_248603_13_1,1,3_177_1,,
3_177,3_133389,3_248603_15_1,1,3_177_1,,
3_177,3_133389,3_248603_3_1,1,3_177_1,,
3_177,3_133389,3_248603_5_1,1,3_177_1,,
3_177,3_133389,3_248603_7_1,1,3_177_1,,
3_177,3_133389,3_248603_9_1,1,3_177_1,,
3_177,3_133389,3_248604_11_1,1,3_177_1,,
3_177,3_133389,3_248604_13_1,1,3_177_1,,
3_177,3_133389,3_248604_15_1,1,3_177_1,,
3_177,3_133389,3_248604_3_1,1,3_177_1,,
3_177,3_133389,3_248604_5_1,1,3_177_1,,
3_177,3_133389,3_248604_7_1,1,3_177_1,,
3_177,3_133389,3_248604_9_1,1,3_177_1,,
3_177,3_133390,3_248605_10_0,0,3_177_0,,
3_177,3_133390,3_248605_12_0,0,3_177_0,,
3_177,3_133390,3_248605_14_0,0,3_177_0,,
3_177,3_133390,3_248605_2_0,0,3_177_0,,
3_177,3_133390,3_248605_4_0,0,3_177_0,,
3_177,3_133390,3_248605_6_0,0,3_177_0,,
3_177,3_133390,3_248605_8_0,0,3_177_0,,
3_177,3_133390,3_248606_10_0,0,3_177_0,,
3_177,3_133390,3_248606_12_0,0,3_177_0,,
3_177,3_133390,3_248606_14_0,0,3_177_0,,
3_177,3_133390,3_248606_2_0,0,3_177_0,,
3_177,3_133390,3_248606_4_0,0,3_177_0,,
3_177,3_133390,3_248606_6_0,0,3_177_0,,
3_177,3_133390,3_248606_8_0,0,3_177_0,,
3_177,3_133390,3_248605_11_1,1,3_177_1,,
3_177,3_133390,3_248605_13_1,1,3_177_1,,
3_177,3_133390,3_248605_15_1,1,3_177_1,,
3_177,3_133390,3_248605_3_1,1,3_177_1,,
3_177,3_133390,3_248605_5_1,1,3_177_1,,
3_177,3_133390,3_248605_7_1,1,3_177_1,,
3_177,3_133390,3_248605_9_1,1,3_177_1,,
3_177,3_133390,3_248606_11_1,1,3_177_1,,
3_177,3_133390,3_248606_13_1,1,3_177_1,,
3_177,3_133390,3_248606_3_1,1,3_177_1,,
3_177,3_133390,3_248606_5_1,1,3_177_1,,
3_177,3_133390,3_248606_7_1,1,3_177_1,,
3_177,3_133390,3_248606_9_1,1,3_177_1,,
3_177,3_133391,3_248607_2_0,0,3_177_0,,
3_177,3_133391,3_248607_4_0,0,3_177_0,,
3_177,3_133391,3_248607_6_0,0,3_177_0,,
3_177,3_133391,3_248608_2_0,0,3_177_0,,
3_177,3_133391,3_248608_4_0,0,3_177_0,,
3_177,3_133391,3_248608_6_0,0,3_177_0,,
3_177,3_133391,3_248607_3_1,1,3_177_1,,
3_177,3_133391,3_248607_5_1,1,3_177_1,,
3_177,3_133391,3_248607_7_1,1,3_177_1,,
3_177,3_133391,3_248608_3_1,1,3_177_1,,
3_177,3_133391,3_248608_5_1,1,3_177_1,,
3_177,3_133391,3_248608_7_1,1,3_177_1,,
3_178,3_127906,3_238128_10_0,0,3_178_0,,
3_178,3_127906,3_238128_12_0,0,3_178_0,,
3_178,3_127906,3_238128_14_0,0,3_178_0,,
3_178,3_127906,3_238128_2_0,0,3_178_0,,
3_178,3_127906,3_238128_4_0,0,3_178_0,,
3_178,3_127906,3_238128_6_0,0,3_178_0,,
3_178,3_127906,3_238128_8_0,0,3_178_0,,
3_178,3_127906,3_238129_10_0,0,3_178_0,,
3_178,3_127906,3_238129_12_0,0,3_178_0,,
3_178,3_127906,3_238129_2_0,0,3_178_0,,
3_178,3_127906,3_238129_4_0,0,3_178_0,,
3_178,3_127906,3_238129_6_0,0,3_178_0,,
3_178,3_127906,3_238129_8_0,0,3_178_0,,
3_178,3_127906,3_238128_11_1,1,3_178_1,,
3_178,3_127906,3_238128_13_1,1,3_178_1,,
3_178,3_127906,3_238128_3_1,1,3_178_1,,
3_178,3_127906,3_238128_5_1,1,3_178_1,,
3_178,3_127906,3_238128_7_1,1,3_178_1,,
3_178,3_127906,3_238128_9_1,1,3_178_1,,
3_178,3_127906,3_238129_1_1,1,3_178_1,,
3_178,3_127906,3_238129_11_1,1,3_178_1,,
3_178,3_127906,3_238129_13_1,1,3_178_1,,
3_178,3_127906,3_238129_3_1,1,3_178_1,,
3_178,3_127906,3_238129_5_1,1,3_178_1,,
3_178,3_127906,3_238129_7_1,1,3_178_1,,
3_178,3_127906,3_238129_9_1,1,3_178_1,,
3_178,3_130523,3_243187_10_0,0,3_178_0,,
3_178,3_130523,3_243187_12_0,0,3_178_0,,
3_178,3_130523,3_243187_14_0,0,3_178_0,,
3_178,3_130523,3_243187_2_0,0,3_178_0,,
3_178,3_130523,3_243187_4_0,0,3_178_0,,
3_178,3_130523,3_243187_6_0,0,3_178_0,,
3_178,3_130523,3_243187_8_0,0,3_178_0,,
3_178,3_130523,3_243188_10_0,0,3_178_0,,
3_178,3_130523,3_243188_12_0,0,3_178_0,,
3_178,3_130523,3_243188_2_0,0,3_178_0,,
3_178,3_130523,3_243188_4_0,0,3_178_0,,
3_178,3_130523,3_243188_6_0,0,3_178_0,,
3_178,3_130523,3_243188_8_0,0,3_178_0,,
3_178,3_130523,3_243187_11_1,1,3_178_1,,
3_178,3_130523,3_243187_13_1,1,3_178_1,,
3_178,3_130523,3_243187_3_1,1,3_178_1,,
3_178,3_130523,3_243187_5_1,1,3_178_1,,
3_178,3_130523,3_243187_7_1,1,3_178_1,,
3_178,3_130523,3_243187_9_1,1,3_178_1,,
3_178,3_130523,3_243188_1_1,1,3_178_1,,
3_178,3_130523,3_243188_11_1,1,3_178_1,,
3_178,3_130523,3_243188_13_1,1,3_178_1,,
3_178,3_130523,3_243188_3_1,1,3_178_1,,
3_178,3_130523,3_243188_5_1,1,3_178_1,,
3_178,3_130523,3_243188_7_1,1,3_178_1,,
3_178,3_130523,3_243188_9_1,1,3_178_1,,
3_178,3_130524,3_243189_10_0,0,3_178_0,,
3_178,3_130524,3_243189_12_0,0,3_178_0,,
3_178,3_130524,3_243189_14_0,0,3_178_0,,
3_178,3_130524,3_243189_2_0,0,3_178_0,,
3_178,3_130524,3_243189_4_0,0,3_178_0,,
3_178,3_130524,3_243189_6_0,0,3_178_0,,
3_178,3_130524,3_243189_8_0,0,3_178_0,,
3_178,3_130524,3_243190_10_0,0,3_178_0,,
3_178,3_130524,3_243190_12_0,0,3_178_0,,
3_178,3_130524,3_243190_2_0,0,3_178_0,,
3_178,3_130524,3_243190_4_0,0,3_178_0,,
3_178,3_130524,3_243190_6_0,0,3_178_0,,
3_178,3_130524,3_243190_8_0,0,3_178_0,,
3_178,3_130524,3_243189_11_1,1,3_178_1,,
3_178,3_130524,3_243189_13_1,1,3_178_1,,
3_178,3_130524,3_243189_3_1,1,3_178_1,,
3_178,3_130524,3_243189_5_1,1,3_178_1,,
3_178,3_130524,3_243189_7_1,1,3_178_1,,
3_178,3_130524,3_243189_9_1,1,3_178_1,,
3_178,3_130524,3_243190_1_1,1,3_178_1,,
3_178,3_130524,3_243190_11_1,1,3_178_1,,
3_178,3_130524,3_243190_3_1,1,3_178_1,,
3_178,3_130524,3_243190_5_1,1,3_178_1,,
3_178,3_130524,3_243190_7_1,1,3_178_1,,
3_178,3_130524,3_243190_9_1,1,3_178_1,,
3_179,3_127907,3_238130_10_0,0,3_179_0,,
3_179,3_127907,3_238130_12_0,0,3_179_0,,
3_179,3_127907,3_238130_14_0,0,3_179_0,,
3_179,3_127907,3_238130_16_0,0,3_179_0,,
3_179,3_127907,3_238130_18_0,0,3_179_0,,
3_179,3_127907,3_238130_2_0,0,3_179_0,,
3_179,3_127907,3_238130_4_0,0,3_179_0,,
3_179,3_127907,3_238130_6_0,0,3_179_0,,
3_179,3_127907,3_238130_8_0,0,3_179_0,,
3_179,3_127907,3_238131_10_0,0,3_179_0,,
3_179,3_127907,3_238131_12_0,0,3_179_0,,
3_179,3_127907,3_238131_14_0,0,3_179_0,,
3_179,3_127907,3_238131_16_0,0,3_179_0,,
3_179,3_127907,3_238131_2_0,0,3_179_0,,
3_179,3_127907,3_238131_4_0,0,3_179_0,,
3_179,3_127907,3_238131_6_0,0,3_179_0,,
3_179,3_127907,3_238131_8_0,0,3_179_0,,
3_179,3_127907,3_238130_11_1,1,3_179_1,,
3_179,3_127907,3_238130_13_1,1,3_179_1,,
3_179,3_127907,3_238130_15_1,1,3_179_1,,
3_179,3_127907,3_238130_17_1,1,3_179_1,,
3_179,3_127907,3_238130_3_1,1,3_179_1,,
3_179,3_127907,3_238130_5_1,1,3_179_1,,
3_179,3_127907,3_238130_7_1,1,3_179_1,,
3_179,3_127907,3_238130_9_1,1,3_179_1,,
3_179,3_127907,3_238131_1_1,1,3_179_1,,
3_179,3_127907,3_238131_11_1,1,3_179_1,,
3_179,3_127907,3_238131_13_1,1,3_179_1,,
3_179,3_127907,3_238131_15_1,1,3_179_1,,
3_179,3_127907,3_238131_3_1,1,3_179_1,,
3_179,3_127907,3_238131_5_1,1,3_179_1,,
3_179,3_127907,3_238131_7_1,1,3_179_1,,
3_179,3_127907,3_238131_9_1,1,3_179_1,,
3_179,3_133296,3_248418_10_0,0,3_179_0,,
3_179,3_133296,3_248418_12_0,0,3_179_0,,
3_179,3_133296,3_248418_14_0,0,3_179_0,,
3_179,3_133296,3_248418_16_0,0,3_179_0,,
3_179,3_133296,3_248418_2_0,0,3_179_0,,
3_179,3_133296,3_248418_4_0,0,3_179_0,,
3_179,3_133296,3_248418_6_0,0,3_179_0,,
3_179,3_133296,3_248418_8_0,0,3_179_0,,
3_179,3_133296,3_248419_10_0,0,3_179_0,,
3_179,3_133296,3_248419_12_0,0,3_179_0,,
3_179,3_133296,3_248419_14_0,0,3_179_0,,
3_179,3_133296,3_248419_16_0,0,3_179_0,,
3_179,3_133296,3_248419_2_0,0,3_179_0,,
3_179,3_133296,3_248419_4_0,0,3_179_0,,
3_179,3_133296,3_248419_6_0,0,3_179_0,,
3_179,3_133296,3_248419_8_0,0,3_179_0,,
3_179,3_133296,3_248418_11_1,1,3_179_1,,
3_179,3_133296,3_248418_13_1,1,3_179_1,,
3_179,3_133296,3_248418_15_1,1,3_179_1,,
3_179,3_133296,3_248418_3_1,1,3_179_1,,
3_179,3_133296,3_248418_5_1,1,3_179_1,,
3_179,3_133296,3_248418_7_1,1,3_179_1,,
3_179,3_133296,3_248418_9_1,1,3_179_1,,
3_179,3_133296,3_248419_1_1,1,3_179_1,,
3_179,3_133296,3_248419_11_1,1,3_179_1,,
3_179,3_133296,3_248419_13_1,1,3_179_1,,
3_179,3_133296,3_248419_15_1,1,3_179_1,,
3_179,3_133296,3_248419_3_1,1,3_179_1,,
3_179,3_133296,3_248419_5_1,1,3_179_1,,
3_179,3_133296,3_248419_7_1,1,3_179_1,,
3_179,3_133296,3_248419_9_1,1,3_179_1,,
3_179,3_133297,3_248420_10_0,0,3_179_0,,
3_179,3_133297,3_248420_12_0,0,3_179_0,,
3_179,3_133297,3_248420_14_0,0,3_179_0,,
3_179,3_133297,3_248420_16_0,0,3_179_0,,
3_179,3_133297,3_248420_2_0,0,3_179_0,,
3_179,3_133297,3_248420_4_0,0,3_179_0,,
3_179,3_133297,3_248420_6_0,0,3_179_0,,
3_179,3_133297,3_248420_8_0,0,3_179_0,,
3_179,3_133297,3_248421_10_0,0,3_179_0,,
3_179,3_133297,3_248421_12_0,0,3_179_0,,
3_179,3_133297,3_248421_14_0,0,3_179_0,,
3_179,3_133297,3_248421_16_0,0,3_179_0,,
3_179,3_133297,3_248421_2_0,0,3_179_0,,
3_179,3_133297,3_248421_4_0,0,3_179_0,,
3_179,3_133297,3_248421_6_0,0,3_179_0,,
3_179,3_133297,3_248421_8_0,0,3_179_0,,
3_179,3_133297,3_248420_11_1,1,3_179_1,,
3_179,3_133297,3_248420_13_1,1,3_179_1,,
3_179,3_133297,3_248420_15_1,1,3_179_1,,
3_179,3_133297,3_248420_3_1,1,3_179_1,,
3_179,3_133297,3_248420_5_1,1,3_179_1,,
3_179,3_133297,3_248420_7_1,1,3_179_1,,
3_179,3_133297,3_248420_9_1,1,3_179_1,,
3_179,3_133297,3_248421_1_1,1,3_179_1,,
3_179,3_133297,3_248421_11_1,1,3_179_1,,
3_179,3_133297,3_248421_13_1,1,3_179_1,,
3_179,3_133297,3_248421_15_1,1,3_179_1,,
3_179,3_133297,3_248421_3_1,1,3_179_1,,
3_179,3_133297,3_248421_5_1,1,3_179_1,,
3_179,3_133297,3_248421_7_1,1,3_179_1,,
3_179,3_133297,3_248421_9_1,1,3_179_1,,
3_18,3_132386,3_246647_2_0,0,3_18_0,,
3_18,3_132386,3_246647_4_0,0,3_18_0,,
3_18,3_132386,3_246647_6_0,0,3_18_0,,
3_18,3_132386,3_246648_2_0,0,3_18_0,,
3_18,3_132386,3_246648_4_0,0,3_18_0,,
3_18,3_132386,3_246648_6_0,0,3_18_0,,
3_18,3_132386,3_246648_8_0,0,3_18_0,,
3_18,3_132386,3_246647_3_1,1,3_18_1,,
3_18,3_132386,3_246647_5_1,1,3_18_1,,
3_18,3_132386,3_246647_7_1,1,3_18_1,,
3_18,3_132386,3_246648_3_1,1,3_18_1,,
3_18,3_132386,3_246648_5_1,1,3_18_1,,
3_18,3_132386,3_246648_7_1,1,3_18_1,,
3_18,3_132387,3_246649_2_0,0,3_18_0,,
3_18,3_132387,3_246649_4_0,0,3_18_0,,
3_18,3_132387,3_246649_6_0,0,3_18_0,,
3_18,3_132387,3_246650_2_0,0,3_18_0,,
3_18,3_132387,3_246650_4_0,0,3_18_0,,
3_18,3_132387,3_246650_6_0,0,3_18_0,,
3_18,3_132387,3_246649_3_1,1,3_18_1,,
3_18,3_132387,3_246649_5_1,1,3_18_1,,
3_18,3_132387,3_246649_7_1,1,3_18_1,,
3_18,3_132387,3_246650_3_1,1,3_18_1,,
3_18,3_132387,3_246650_5_1,1,3_18_1,,
3_18,3_132387,3_246650_7_1,1,3_18_1,,
3_18,3_132388,3_246651_2_0,0,3_18_0,,
3_18,3_132388,3_246651_4_0,0,3_18_0,,
3_18,3_132388,3_246651_6_0,0,3_18_0,,
3_18,3_132388,3_246652_2_0,0,3_18_0,,
3_18,3_132388,3_246652_4_0,0,3_18_0,,
3_18,3_132388,3_246652_6_0,0,3_18_0,,
3_18,3_132388,3_246651_1_1,1,3_18_1,,
3_18,3_132388,3_246651_3_1,1,3_18_1,,
3_18,3_132388,3_246651_5_1,1,3_18_1,,
3_18,3_132388,3_246652_1_1,1,3_18_1,,
3_18,3_132388,3_246652_3_1,1,3_18_1,,
3_18,3_132388,3_246652_5_1,1,3_18_1,,
3_18,3_132388,3_246652_7_1,1,3_18_1,,
3_18,3_132389,3_246653_2_0,0,3_18_0,,
3_18,3_132389,3_246653_4_0,0,3_18_0,,
3_18,3_132389,3_246653_6_0,0,3_18_0,,
3_18,3_132389,3_246654_2_0,0,3_18_0,,
3_18,3_132389,3_246654_4_0,0,3_18_0,,
3_18,3_132389,3_246654_6_0,0,3_18_0,,
3_18,3_132389,3_246653_1_1,1,3_18_1,,
3_18,3_132389,3_246653_3_1,1,3_18_1,,
3_18,3_132389,3_246653_5_1,1,3_18_1,,
3_18,3_132389,3_246654_1_1,1,3_18_1,,
3_18,3_132389,3_246654_3_1,1,3_18_1,,
3_18,3_132389,3_246654_5_1,1,3_18_1,,
3_18,3_132477,3_246828_2_0,0,3_18_0,,
3_18,3_132477,3_246828_4_0,0,3_18_0,,
3_18,3_132477,3_246828_6_0,0,3_18_0,,
3_18,3_132477,3_246829_2_0,0,3_18_0,,
3_18,3_132477,3_246829_4_0,0,3_18_0,,
3_18,3_132477,3_246829_6_0,0,3_18_0,,
3_18,3_132477,3_246829_8_0,0,3_18_0,,
3_18,3_132477,3_246828_3_1,1,3_18_1,,
3_18,3_132477,3_246828_5_1,1,3_18_1,,
3_18,3_132477,3_246828_7_1,1,3_18_1,,
3_18,3_132477,3_246829_3_1,1,3_18_1,,
3_18,3_132477,3_246829_5_1,1,3_18_1,,
3_18,3_132477,3_246829_7_1,1,3_18_1,,
3_18,3_132478,3_246830_2_0,0,3_18_0,,
3_18,3_132478,3_246830_4_0,0,3_18_0,,
3_18,3_132478,3_246830_6_0,0,3_18_0,,
3_18,3_132478,3_246831_2_0,0,3_18_0,,
3_18,3_132478,3_246831_4_0,0,3_18_0,,
3_18,3_132478,3_246831_6_0,0,3_18_0,,
3_18,3_132478,3_246830_3_1,1,3_18_1,,
3_18,3_132478,3_246830_5_1,1,3_18_1,,
3_18,3_132478,3_246830_7_1,1,3_18_1,,
3_18,3_132478,3_246831_3_1,1,3_18_1,,
3_18,3_132478,3_246831_5_1,1,3_18_1,,
3_18,3_132478,3_246831_7_1,1,3_18_1,,
3_18,3_132479,3_246832_2_0,0,3_18_0,,
3_18,3_132479,3_246832_4_0,0,3_18_0,,
3_18,3_132479,3_246833_2_0,0,3_18_0,,
3_18,3_132479,3_246833_4_0,0,3_18_0,,
3_18,3_132479,3_246832_3_1,1,3_18_1,,
3_18,3_132479,3_246833_3_1,1,3_18_1,,
3_18,3_132480,3_246834_2_0,0,3_18_0,,
3_18,3_132480,3_246834_4_0,0,3_18_0,,
3_18,3_132480,3_246834_6_0,0,3_18_0,,
3_18,3_132480,3_246835_2_0,0,3_18_0,,
3_18,3_132480,3_246835_4_0,0,3_18_0,,
3_18,3_132480,3_246835_6_0,0,3_18_0,,
3_18,3_132480,3_246834_1_1,1,3_18_1,,
3_18,3_132480,3_246834_3_1,1,3_18_1,,
3_18,3_132480,3_246834_5_1,1,3_18_1,,
3_18,3_132480,3_246835_1_1,1,3_18_1,,
3_18,3_132480,3_246835_3_1,1,3_18_1,,
3_18,3_132480,3_246835_5_1,1,3_18_1,,
3_18,3_132480,3_246835_7_1,1,3_18_1,,
3_18,3_132481,3_246836_2_0,0,3_18_0,,
3_18,3_132481,3_246836_4_0,0,3_18_0,,
3_18,3_132481,3_246836_6_0,0,3_18_0,,
3_18,3_132481,3_246837_2_0,0,3_18_0,,
3_18,3_132481,3_246837_4_0,0,3_18_0,,
3_18,3_132481,3_246837_6_0,0,3_18_0,,
3_18,3_132481,3_246836_1_1,1,3_18_1,,
3_18,3_132481,3_246836_3_1,1,3_18_1,,
3_18,3_132481,3_246836_5_1,1,3_18_1,,
3_18,3_132481,3_246837_1_1,1,3_18_1,,
3_18,3_132481,3_246837_3_1,1,3_18_1,,
3_18,3_132481,3_246837_5_1,1,3_18_1,,
3_18,3_132482,3_246838_2_0,0,3_18_0,,
3_18,3_132482,3_246839_2_0,0,3_18_0,,
3_18,3_132482,3_246838_1_1,1,3_18_1,,
3_18,3_132482,3_246838_3_1,1,3_18_1,,
3_18,3_132482,3_246839_1_1,1,3_18_1,,
3_18,3_132482,3_246839_3_1,1,3_18_1,,
3_180,3_128245,3_238777_10_0,0,3_180_0,,
3_180,3_128245,3_238777_12_0,0,3_180_0,,
3_180,3_128245,3_238777_14_0,0,3_180_0,,
3_180,3_128245,3_238777_2_0,0,3_180_0,,
3_180,3_128245,3_238777_4_0,0,3_180_0,,
3_180,3_128245,3_238777_6_0,0,3_180_0,,
3_180,3_128245,3_238777_8_0,0,3_180_0,,
3_180,3_128245,3_238778_10_0,0,3_180_0,,
3_180,3_128245,3_238778_12_0,0,3_180_0,,
3_180,3_128245,3_238778_14_0,0,3_180_0,,
3_180,3_128245,3_238778_16_0,0,3_180_0,,
3_180,3_128245,3_238778_2_0,0,3_180_0,,
3_180,3_128245,3_238778_4_0,0,3_180_0,,
3_180,3_128245,3_238778_6_0,0,3_180_0,,
3_180,3_128245,3_238778_8_0,0,3_180_0,,
3_180,3_128245,3_238777_1_1,1,3_180_1,,
3_180,3_128245,3_238777_11_1,1,3_180_1,,
3_180,3_128245,3_238777_13_1,1,3_180_1,,
3_180,3_128245,3_238777_15_1,1,3_180_1,,
3_180,3_128245,3_238777_3_1,1,3_180_1,,
3_180,3_128245,3_238777_5_1,1,3_180_1,,
3_180,3_128245,3_238777_7_1,1,3_180_1,,
3_180,3_128245,3_238777_9_1,1,3_180_1,,
3_180,3_128245,3_238778_11_1,1,3_180_1,,
3_180,3_128245,3_238778_13_1,1,3_180_1,,
3_180,3_128245,3_238778_15_1,1,3_180_1,,
3_180,3_128245,3_238778_3_1,1,3_180_1,,
3_180,3_128245,3_238778_5_1,1,3_180_1,,
3_180,3_128245,3_238778_7_1,1,3_180_1,,
3_180,3_128245,3_238778_9_1,1,3_180_1,,
3_180,3_128728,3_239737_10_0,0,3_180_0,,
3_180,3_128728,3_239737_12_0,0,3_180_0,,
3_180,3_128728,3_239737_14_0,0,3_180_0,,
3_180,3_128728,3_239737_2_0,0,3_180_0,,
3_180,3_128728,3_239737_4_0,0,3_180_0,,
3_180,3_128728,3_239737_6_0,0,3_180_0,,
3_180,3_128728,3_239737_8_0,0,3_180_0,,
3_180,3_128728,3_239738_10_0,0,3_180_0,,
3_180,3_128728,3_239738_12_0,0,3_180_0,,
3_180,3_128728,3_239738_14_0,0,3_180_0,,
3_180,3_128728,3_239738_16_0,0,3_180_0,,
3_180,3_128728,3_239738_2_0,0,3_180_0,,
3_180,3_128728,3_239738_4_0,0,3_180_0,,
3_180,3_128728,3_239738_6_0,0,3_180_0,,
3_180,3_128728,3_239738_8_0,0,3_180_0,,
3_180,3_128728,3_239737_1_1,1,3_180_1,,
3_180,3_128728,3_239737_11_1,1,3_180_1,,
3_180,3_128728,3_239737_13_1,1,3_180_1,,
3_180,3_128728,3_239737_15_1,1,3_180_1,,
3_180,3_128728,3_239737_3_1,1,3_180_1,,
3_180,3_128728,3_239737_5_1,1,3_180_1,,
3_180,3_128728,3_239737_7_1,1,3_180_1,,
3_180,3_128728,3_239737_9_1,1,3_180_1,,
3_180,3_128728,3_239738_11_1,1,3_180_1,,
3_180,3_128728,3_239738_13_1,1,3_180_1,,
3_180,3_128728,3_239738_15_1,1,3_180_1,,
3_180,3_128728,3_239738_3_1,1,3_180_1,,
3_180,3_128728,3_239738_5_1,1,3_180_1,,
3_180,3_128728,3_239738_7_1,1,3_180_1,,
3_180,3_128728,3_239738_9_1,1,3_180_1,,
3_189,3_132436,3_246744_10_0,0,3_189_0,,
3_189,3_132436,3_246744_12_0,0,3_189_0,,
3_189,3_132436,3_246744_14_0,0,3_189_0,,
3_189,3_132436,3_246744_16_0,0,3_189_0,,
3_189,3_132436,3_246744_18_0,0,3_189_0,,
3_189,3_132436,3_246744_2_0,0,3_189_0,,
3_189,3_132436,3_246744_20_0,0,3_189_0,,
3_189,3_132436,3_246744_4_0,0,3_189_0,,
3_189,3_132436,3_246744_6_0,0,3_189_0,,
3_189,3_132436,3_246744_8_0,0,3_189_0,,
3_189,3_132436,3_246745_10_0,0,3_189_0,,
3_189,3_132436,3_246745_12_0,0,3_189_0,,
3_189,3_132436,3_246745_14_0,0,3_189_0,,
3_189,3_132436,3_246745_16_0,0,3_189_0,,
3_189,3_132436,3_246745_18_0,0,3_189_0,,
3_189,3_132436,3_246745_2_0,0,3_189_0,,
3_189,3_132436,3_246745_20_0,0,3_189_0,,
3_189,3_132436,3_246745_22_0,0,3_189_0,,
3_189,3_132436,3_246745_4_0,0,3_189_0,,
3_189,3_132436,3_246745_6_0,0,3_189_0,,
3_189,3_132436,3_246745_8_0,0,3_189_0,,
3_189,3_132436,3_246744_1_1,1,3_189_1,,
3_189,3_132436,3_246744_11_1,1,3_189_1,,
3_189,3_132436,3_246744_13_1,1,3_189_1,,
3_189,3_132436,3_246744_15_1,1,3_189_1,,
3_189,3_132436,3_246744_17_1,1,3_189_1,,
3_189,3_132436,3_246744_19_1,1,3_189_1,,
3_189,3_132436,3_246744_21_1,1,3_189_1,,
3_189,3_132436,3_246744_3_1,1,3_189_1,,
3_189,3_132436,3_246744_5_1,1,3_189_1,,
3_189,3_132436,3_246744_7_1,1,3_189_1,,
3_189,3_132436,3_246744_9_1,1,3_189_1,,
3_189,3_132436,3_246745_11_1,1,3_189_1,,
3_189,3_132436,3_246745_13_1,1,3_189_1,,
3_189,3_132436,3_246745_15_1,1,3_189_1,,
3_189,3_132436,3_246745_17_1,1,3_189_1,,
3_189,3_132436,3_246745_19_1,1,3_189_1,,
3_189,3_132436,3_246745_21_1,1,3_189_1,,
3_189,3_132436,3_246745_3_1,1,3_189_1,,
3_189,3_132436,3_246745_5_1,1,3_189_1,,
3_189,3_132436,3_246745_7_1,1,3_189_1,,
3_189,3_132436,3_246745_9_1,1,3_189_1,,
3_189,3_132437,3_246746_10_0,0,3_189_0,,
3_189,3_132437,3_246746_12_0,0,3_189_0,,
3_189,3_132437,3_246746_14_0,0,3_189_0,,
3_189,3_132437,3_246746_16_0,0,3_189_0,,
3_189,3_132437,3_246746_18_0,0,3_189_0,,
3_189,3_132437,3_246746_2_0,0,3_189_0,,
3_189,3_132437,3_246746_20_0,0,3_189_0,,
3_189,3_132437,3_246746_4_0,0,3_189_0,,
3_189,3_132437,3_246746_6_0,0,3_189_0,,
3_189,3_132437,3_246746_8_0,0,3_189_0,,
3_189,3_132437,3_246747_10_0,0,3_189_0,,
3_189,3_132437,3_246747_12_0,0,3_189_0,,
3_189,3_132437,3_246747_14_0,0,3_189_0,,
3_189,3_132437,3_246747_16_0,0,3_189_0,,
3_189,3_132437,3_246747_18_0,0,3_189_0,,
3_189,3_132437,3_246747_2_0,0,3_189_0,,
3_189,3_132437,3_246747_20_0,0,3_189_0,,
3_189,3_132437,3_246747_4_0,0,3_189_0,,
3_189,3_132437,3_246747_6_0,0,3_189_0,,
3_189,3_132437,3_246747_8_0,0,3_189_0,,
3_189,3_132437,3_246746_1_1,1,3_189_1,,
3_189,3_132437,3_246746_11_1,1,3_189_1,,
3_189,3_132437,3_246746_13_1,1,3_189_1,,
3_189,3_132437,3_246746_15_1,1,3_189_1,,
3_189,3_132437,3_246746_17_1,1,3_189_1,,
3_189,3_132437,3_246746_19_1,1,3_189_1,,
3_189,3_132437,3_246746_21_1,1,3_189_1,,
3_189,3_132437,3_246746_3_1,1,3_189_1,,
3_189,3_132437,3_246746_5_1,1,3_189_1,,
3_189,3_132437,3_246746_7_1,1,3_189_1,,
3_189,3_132437,3_246746_9_1,1,3_189_1,,
3_189,3_132437,3_246747_11_1,1,3_189_1,,
3_189,3_132437,3_246747_13_1,1,3_189_1,,
3_189,3_132437,3_246747_15_1,1,3_189_1,,
3_189,3_132437,3_246747_17_1,1,3_189_1,,
3_189,3_132437,3_246747_19_1,1,3_189_1,,
3_189,3_132437,3_246747_21_1,1,3_189_1,,
3_189,3_132437,3_246747_3_1,1,3_189_1,,
3_189,3_132437,3_246747_5_1,1,3_189_1,,
3_189,3_132437,3_246747_7_1,1,3_189_1,,
3_189,3_132437,3_246747_9_1,1,3_189_1,,
3_189,3_132438,3_246748_10_0,0,3_189_0,,
